Ticker,Total_Trades,Win_Rate_Pct,Net_PnL,Final_Capital,Avg_Days_Held
SRPT,82,58.536585365853654,-9797.897565364838,202.10243463516235,69.96341463414635
EDUC,104,60.57692307692307,-9798.101954489946,201.89804551005363,84.17307692307692
AGMH,21,52.38095238095239,-9798.321228981018,201.67877101898193,87.95238095238095
QVCGA,53,56.60377358490566,-9799.53291463852,200.4670853614807,68.39622641509433
SGMO,77,53.246753246753244,-9800.680052101612,199.3199478983879,71.67532467532467
NVVE,7,14.285714285714285,-9801.410008072853,198.5899919271469,140.0
ALGS,14,50.0,-9803.87995481491,196.1200451850891,84.42857142857143
VRAX,12,33.33333333333333,-9803.943168401718,196.05683159828186,79.41666666666667
AUDC,77,53.246753246753244,-9803.970227241516,196.0297727584839,61.98701298701299
RDI,109,62.38532110091744,-9804.017773270607,195.982226729393,73.21100917431193
LOCL,12,33.33333333333333,-9804.990209817886,195.00979018211365,96.25
CVGI,61,59.01639344262295,-9807.03128528595,192.9687147140503,69.98360655737704
DCX,5,40.0,-9808.529853343964,191.47014665603638,97.6
ALUR,12,58.333333333333336,-9809.385984420776,190.61401557922363,79.91666666666667
GTBP,20,45.0,-9810.772635936737,189.22736406326294,102.0
ASTI,9,44.44444444444444,-9813.380040287971,186.6199597120285,89.88888888888889
BWEN,52,51.92307692307693,-9813.38970053196,186.61029946804047,85.17307692307692
WGS,13,30.76923076923077,-9813.614537239075,186.3854627609253,71.15384615384616
STSS,10,40.0,-9813.735444307327,186.26455569267273,109.2
UONEK,70,54.285714285714285,-9815.000339508057,184.99966049194336,68.95714285714286
YCBD,21,47.61904761904761,-9815.12630558014,184.87369441986084,105.19047619047619
PFSA,1,0.0,-9815.25500035286,184.7449996471405,215.0
SXTP,7,0.0,-9815.859727859497,184.14027214050293,108.0
ARTL,17,23.52941176470588,-9815.884444236755,184.11555576324463,101.94117647058823
XRTX,11,45.45454545454545,-9816.52125376463,183.47874623537064,121.18181818181819
BTAI,22,36.36363636363637,-9816.728793978691,183.2712060213089,78.45454545454545
QMCO,79,58.22784810126582,-9817.671666622162,182.32833337783813,64.64556962025317
IPST,3,33.33333333333333,-9817.748222768307,182.25177723169327,134.66666666666666
AIXI,6,50.0,-9819.133908689022,180.86609131097794,142.0
ERNA,37,54.054054054054056,-9819.15969824791,180.84030175209045,79.94594594594595
PBM,4,50.0,-9819.744378089905,180.25562191009521,134.25
YSG,10,40.0,-9820.350186824799,179.64981317520142,131.9
ALTO,68,58.82352941176471,-9821.44725048542,178.55274951457977,64.97058823529412
AKAN,10,40.0,-9822.344562709332,177.6554372906685,100.5
HOLO,5,40.0,-9823.840069770813,176.159930229187,159.6
GVH,8,50.0,-9824.40029835701,175.5997016429901,72.625
WAI,5,0.0,-9826.370007038116,173.62999296188354,144.4
CULP,106,57.54716981132076,-9828.943161964417,171.0568380355835,79.0754716981132
CBUS,24,45.83333333333333,-9829.459956645966,170.54004335403442,78.625
CENN,19,36.84210526315789,-9829.647996008396,170.35200399160385,93.10526315789474
PRFX,13,30.76923076923077,-9830.529739141464,169.47026085853577,119.46153846153847
CAPNR,33,54.54545454545454,-9830.869947046041,169.1300529539585,77.81818181818181
EVGN,43,46.51162790697674,-9833.198635458946,166.80136454105377,88.18604651162791
GOCO,12,33.33333333333333,-9833.499260544777,166.50073945522308,114.58333333333333
KRRO,17,52.94117647058824,-9834.48998260498,165.51001739501953,75.47058823529412
LIDR,16,37.5,-9834.70640873909,165.29359126091003,74.0
EDBL,7,28.57142857142857,-9835.249997138977,164.75000286102295,129.0
VELO,13,30.76923076923077,-9835.805010318756,164.1949896812439,89.38461538461539
SID,81,61.72839506172839,-9835.905101068318,164.0948989316821,60.98765432098765
RBOT,16,31.25,-9836.139999866486,163.8600001335144,79.0625
AMIX,5,20.0,-9836.724668979645,163.27533102035522,132.0
BENF,11,54.54545454545454,-9837.07211446762,162.92788553237915,77.63636363636364
SHIP,29,55.172413793103445,-9837.154408931732,162.84559106826782,96.03448275862068
SLE,9,22.22222222222222,-9839.819773674011,160.18022632598877,116.88888888888889
VTAK,13,30.76923076923077,-9840.020013093948,159.97998690605164,83.15384615384616
KOD,15,33.33333333333333,-9840.060438632965,159.9395613670349,90.6
AVX,5,0.0,-9841.827985048294,158.17201495170593,176.0
IVF,11,27.27272727272727,-9843.595997691154,156.40400230884552,97.27272727272727
TLRY,17,35.294117647058826,-9843.800090312958,156.19990968704224,113.76470588235294
KLXE,21,52.38095238095239,-9847.378872990608,152.62112700939178,82.66666666666667
OM,16,56.25,-9847.945355415344,152.05464458465576,68.1875
PERI,62,48.38709677419355,-9848.41758275032,151.58241724967957,61.306451612903224
BYND,17,29.411764705882355,-9850.444533884525,149.5554661154747,98.70588235294117
REE,13,23.076923076923077,-9852.177806258202,147.8221937417984,102.0
NRXP,27,59.25925925925925,-9853.425048232079,146.57495176792145,57.0
SONM,20,30.0,-9854.309803962708,145.69019603729248,73.65
TGL,5,20.0,-9856.200008869171,143.79999113082886,147.0
DRMA,10,50.0,-9857.940420985222,142.05957901477814,123.0
AIXC,16,37.5,-9857.950006604195,142.04999339580536,125.5
MIGI,26,53.84615384615385,-9858.639248847961,141.36075115203857,89.34615384615384
YYAI,16,56.25,-9859.147747635841,140.85225236415863,53.3125
GSUN,8,25.0,-9860.255937635899,139.7440623641014,124.5
HYFM,9,44.44444444444444,-9860.450243592262,139.54975640773773,159.88888888888889
PRAX,11,45.45454545454545,-9860.539518356323,139.46048164367676,76.45454545454545
EVGOW,11,18.181818181818183,-9861.498005233705,138.50199476629496,125.63636363636364
GWH,11,18.181818181818183,-9864.949577331543,135.05042266845703,126.0
SHPH,9,33.33333333333333,-9866.209985375404,133.79001462459564,108.77777777777777
CPHI,68,58.82352941176471,-9866.919311761856,133.08068823814392,77.98529411764706
VS,27,51.85185185185185,-9868.080367207527,131.91963279247284,131.03703703703704
LGCL,4,25.0,-9870.368621826172,129.63137817382812,146.5
UAVS,29,51.724137931034484,-9871.890015721321,128.1099842786789,96.24137931034483
MBRX,24,37.5,-9874.999984264374,125.00001573562622,87.08333333333333
MYSZ,23,26.08695652173913,-9875.256031751633,124.74396824836731,99.26086956521739
DBGI,10,50.0,-9875.409966945648,124.5900330543518,94.4
STIM,23,43.47826086956522,-9875.642815232277,124.35718476772308,69.47826086956522
JOB,126,53.17460317460318,-9877.555215716362,122.444784283638,80.7063492063492
NXTT,10,50.0,-9878.79999923706,121.20000076293945,83.4
EJH,9,55.55555555555556,-9879.969860553741,120.03013944625854,76.11111111111111
BDRX,5,20.0,-9880.73998785019,119.26001214981079,189.6
TIL,13,53.84615384615385,-9881.346748828888,118.65325117111206,93.61538461538461
LITS,58,56.896551724137936,-9881.388603925705,118.61139607429504,89.75862068965517
CELZ,21,52.38095238095239,-9883.43700170517,116.56299829483032,105.0
PMCB,31,41.935483870967744,-9884.067150652409,115.9328493475914,115.0
FRGT,5,20.0,-9884.620017290115,115.37998270988464,194.8
FBRX,25,56.00000000000001,-9885.34501838684,114.65498161315918,81.44
LESL,11,36.36363636363637,-9888.527382910252,111.47261708974838,138.9090909090909
SVRE,6,16.666666666666664,-9889.163605690002,110.83639430999756,139.66666666666666
ADTX,2,0.0,-9891.01300406456,108.98699593544006,227.0
VYNE,27,40.74074074074074,-9892.12515103817,107.87484896183014,64.66666666666667
GREE,70,44.285714285714285,-9893.22805762291,106.77194237709045,79.1
SNES,14,35.714285714285715,-9893.699921607971,106.30007839202881,111.71428571428571
BLDP,81,46.913580246913575,-9894.867152869701,105.13284713029861,73.88888888888889
ALXO,14,42.857142857142854,-9895.059954077005,104.94004592299461,82.57142857142857
CLDX,111,61.261261261261254,-9899.728306770325,100.2716932296753,75.3963963963964
PDSB,28,46.42857142857143,-9900.104621112347,99.89537888765335,83.64285714285714
TOPS,18,22.22222222222222,-9903.170093536377,96.82990646362305,96.61111111111111
GRI,7,57.14285714285714,-9904.359946250916,95.64005374908447,76.0
HIND,7,14.285714285714285,-9905.799947023392,94.20005297660828,119.85714285714286
AMZE,9,11.11111111111111,-9906.457792073488,93.54220792651176,118.55555555555556
TOVX,48,45.83333333333333,-9907.510003387928,92.48999661207199,97.97916666666667
AEON,12,58.333333333333336,-9907.834422588348,92.16557741165161,51.416666666666664
UOKA,19,63.1578947368421,-9908.168830543756,91.83116945624352,80.6842105263158
MBIO,22,45.45454545454545,-9908.769987225533,91.23001277446747,104.36363636363636
CATX,50,44.0,-9909.220112323761,90.77988767623901,97.02
RNAZ,7,28.57142857142857,-9909.749567985535,90.25043201446533,83.0
STKH,12,25.0,-9910.2900005579,89.70999944210052,120.33333333333333
CHAI,7,42.857142857142854,-9911.500113010406,88.4998869895935,104.71428571428571
ICU,13,46.15384615384615,-9912.109962463379,87.8900375366211,88.84615384615384
CTRM,17,23.52941176470588,-9912.179026603699,87.82097339630127,95.23529411764706
ACON,4,25.0,-9912.490035057068,87.50996494293213,155.0
RYM,9,33.33333333333333,-9912.539972782135,87.46002721786499,113.44444444444444
TRUG,12,66.66666666666666,-9912.719972372055,87.28002762794495,66.33333333333333
BQ,16,50.0,-9912.831722736359,87.16827726364136,80.1875
CETX,4,25.0,-9912.86999464035,87.13000535964966,135.5
ACHV,51,52.94117647058824,-9913.219982385635,86.78001761436462,67.37254901960785
AMTX,50,52.0,-9913.57166440785,86.42833559215069,90.92
AEHL,37,59.45945945945946,-9914.553286790848,85.44671320915222,68.16216216216216
MTVA,13,30.76923076923077,-9915.089850187302,84.91014981269836,107.3076923076923
NCNA,11,9.090909090909092,-9916.99000453949,83.00999546051025,104.0909090909091
PLUR,52,44.230769230769226,-9917.07007598877,82.92992401123047,103.36538461538461
LGHL,6,33.33333333333333,-9917.199924230576,82.80007576942444,155.83333333333334
NBY,31,61.29032258064516,-9919.33729326725,80.66270673274994,74.54838709677419
CMMB,18,44.44444444444444,-9919.441303014755,80.55869698524475,96.38888888888889
ICON,4,0.0,-9920.126029491425,79.87397050857544,119.5
LRHC,6,50.0,-9920.200337767601,79.79966223239899,105.5
PAPL,3,0.0,-9921.059817910194,78.9401820898056,205.33333333333334
HUBC,8,37.5,-9921.2098903656,78.79010963439941,112.875
PLUG,86,58.139534883720934,-9921.231941103935,78.76805889606476,63.104651162790695
AZTR,5,0.0,-9921.37158998847,78.62841001152992,173.0
BBBY,62,51.61290322580645,-9922.45092201233,77.5490779876709,79.45161290322581
DCOY,20,35.0,-9922.83515816927,77.16484183073044,84.75
APVO,4,50.0,-9922.971073150635,77.02892684936523,148.75
GEVO,37,45.94594594594595,-9923.400010168552,76.5999898314476,91.89189189189189
AYTU,21,38.095238095238095,-9923.780276060104,76.21972393989563,94.66666666666667
MI,28,46.42857142857143,-9924.724081277847,75.27591872215271,77.64285714285714
KUST,2,0.0,-9925.440002202988,74.55999779701233,285.0
HURA,23,47.82608695652174,-9925.514834880829,74.48516511917114,100.3913043478261
AEMD,24,58.333333333333336,-9925.799975395203,74.20002460479736,81.70833333333333
ATPC,5,20.0,-9926.800000429153,73.19999957084656,149.2
ATCH,14,50.0,-9927.413247898221,72.58675210177898,78.78571428571429
ASUR,82,54.87804878048781,-9929.012336730957,70.98766326904297,89.59756097560975
SBDS,11,18.181818181818183,-9929.199862718582,70.80013728141785,91.72727272727273
EHTH,54,50.0,-9929.601229667664,70.39877033233643,62.611111111111114
CLDI,12,58.333333333333336,-9929.941101074219,70.05889892578125,75.0
ALZN,12,16.666666666666664,-9930.469807863235,69.53019213676453,113.83333333333333
BNGO,18,22.22222222222222,-9930.600058197975,69.39994180202484,114.0
DFLI,11,54.54545454545454,-9931.030756950378,68.96924304962158,91.18181818181819
GPRO,31,38.70967741935484,-9931.694002628326,68.30599737167358,79.0
SOAR,10,50.0,-9931.727882415056,68.27211758494377,63.4
AQMS,24,37.5,-9932.000089168549,67.99991083145142,102.58333333333333
NTZ,90,56.666666666666664,-9932.772461891174,67.22753810882568,74.74444444444444
INVE,68,54.41176470588235,-9933.495089173317,66.50491082668304,82.05882352941177
ARBK,12,50.0,-9935.294582605362,64.70541739463806,98.41666666666667
XXII,4,0.0,-9935.399758338928,64.60024166107178,112.75
OLOX,18,27.77777777777778,-9935.993522644043,64.00647735595703,99.38888888888889
AZI,3,33.33333333333333,-9936.746162861586,63.25383713841438,148.0
AREB,3,0.0,-9938.937088504434,61.06291149556637,111.66666666666667
SBLX,16,25.0,-9939.129883527756,60.87011647224426,147.375
WKHS,47,59.57446808510638,-9940.009991407394,59.99000859260559,75.8936170212766
NOTV,65,52.307692307692314,-9943.058576643467,56.94142335653305,84.15384615384616
TIRX,10,30.0,-9943.152925491333,56.84707450866699,149.0
RDHL,37,45.94594594594595,-9945.299990653992,54.7000093460083,80.0
JAGX,10,20.0,-9947.210021972656,52.78997802734375,89.6
NUWE,8,12.5,-9948.780217647552,51.21978235244751,124.0
EVTV,25,52.0,-9950.27999997139,49.72000002861023,93.0
BCAB,13,46.15384615384615,-9950.641686856747,49.358313143253326,96.61538461538461
AIM,36,50.0,-9950.938363075256,49.06163692474365,104.22222222222223
REED,42,45.23809523809524,-9951.03329372406,48.96670627593994,108.47619047619048
BIVI,15,26.666666666666668,-9951.149984717369,48.85001528263092,89.0
EDSA,36,36.11111111111111,-9952.199944019318,47.80005598068237,108.61111111111111
BNBX,3,0.0,-9954.87000489235,45.12999510765076,240.33333333333334
PIII,12,33.33333333333333,-9955.400235652924,44.599764347076416,98.08333333333333
RKDA,32,37.5,-9956.079990625381,43.92000937461853,82.4375
CRVO,24,33.33333333333333,-9956.08485007286,43.91514992713928,104.66666666666667
AKTX,29,44.827586206896555,-9957.493749678135,42.50625032186508,109.96551724137932
CISS,4,25.0,-9957.740000724792,42.25999927520752,175.75
MLCI,118,48.30508474576271,-9959.008059978485,40.99194002151489,73.39830508474576
IMUX,31,54.83870967741935,-9959.169427275658,40.830572724342346,83.93548387096774
CHR,20,50.0,-9959.320000171661,40.67999982833862,76.7
ON,56,42.857142857142854,-9961.704831123352,38.29516887664795,59.375
UIS,168,57.738095238095234,-9962.096994400024,37.903005599975586,60.75595238095238
REVB,8,25.0,-9962.36591053009,37.63408946990967,118.5
HSDT,9,33.33333333333333,-9963.069986343384,36.93001365661621,108.33333333333333
GDHG,5,0.0,-9963.340004444122,36.659995555877686,130.4
NIVF,12,75.0,-9963.353991508484,36.64600849151611,61.583333333333336
ANY,25,40.0,-9963.520027160645,36.47997283935547,90.08
PRTS,49,46.93877551020408,-9964.140158772469,35.85984122753143,83.34693877551021
AMBR,20,40.0,-9964.398782968521,35.60121703147888,85.05
AUUD,10,30.0,-9965.680324792862,34.31967520713806,141.1
CBAT,57,45.614035087719294,-9965.92864203453,34.07135796546936,83.0
BTOG,15,40.0,-9966.760140419006,33.23985958099365,119.06666666666666
ENSC,8,25.0,-9967.450147509575,32.54985249042511,161.875
FTFT,47,59.57446808510638,-9967.84002494812,32.15997505187988,95.91489361702128
FRSX,20,30.0,-9968.33628821373,31.66371178627014,112.45
BGMS,15,20.0,-9968.753241062164,31.246758937835693,101.53333333333333
DVLT,12,41.66666666666667,-9968.890011012554,31.10998898744583,84.25
CMND,6,16.666666666666664,-9969.019978284836,30.980021715164185,170.5
LMFA,24,50.0,-9969.506205677986,30.493794322013855,106.41666666666667
ALAR,19,42.10526315789473,-9969.929983139038,30.070016860961914,99.36842105263158
WHLR,3,0.0,-9970.209991335869,29.790008664131165,122.33333333333333
ATOS,36,41.66666666666667,-9970.500432014465,29.499567985534668,80.63888888888889
ARIS,42,42.857142857142854,-9970.676266789436,29.32373321056366,71.9047619047619
GNS,10,30.0,-9971.067960262299,28.932039737701416,108.6
KITT,7,14.285714285714285,-9971.099948883057,28.90005111694336,160.42857142857142
PULM,26,30.76923076923077,-9971.427059173584,28.572940826416016,113.6923076923077
VOR,8,0.0,-9973.19965839386,26.800341606140137,153.0
BTCT,20,35.0,-9973.770026922226,26.229973077774048,84.5
XTKG,21,47.61904761904761,-9975.01798850298,24.98201149702072,80.0952380952381
NAAS,13,38.46153846153847,-9975.490150213242,24.509849786758423,112.53846153846153
YQ,13,38.46153846153847,-9975.742141127586,24.257858872413635,95.23076923076923
PSHG,23,26.08695652173913,-9976.109595060349,23.89040493965149,90.21739130434783
OTLK,28,42.857142857142854,-9977.378086447716,22.62191355228424,82.42857142857143
EZRA,12,25.0,-9978.798406779766,21.201593220233917,117.0
BON,13,23.076923076923077,-9979.28003025055,20.719969749450684,86.46153846153847
OPTT,51,49.01960784313725,-9979.280142694712,20.719857305288315,97.29411764705883
EZGO,9,11.11111111111111,-9980.125005126,19.87499487400055,157.66666666666666
VSA,32,53.125,-9980.601756811142,19.398243188858032,74.28125
IFBD,11,9.090909090909092,-9981.247997403145,18.752002596855164,119.54545454545455
UK,12,16.666666666666664,-9981.710058152676,18.28994184732437,139.75
TRNR,4,25.0,-9982.33999800682,17.66000199317932,133.75
SIRI,67,41.7910447761194,-9982.707984685898,17.292015314102173,63.04477611940298
BRTX,20,60.0,-9983.761952653527,16.23804734647274,92.2
SLAI,32,46.875,-9984.400304317474,15.599695682525635,90.78125
FFAI,8,37.5,-9984.473985254765,15.526014745235443,126.875
GPUS,4,25.0,-9984.49252551794,15.507474482059479,229.5
IPDN,30,43.333333333333336,-9986.520241379738,13.479758620262146,88.23333333333333
MLSS,63,50.79365079365079,-9986.742545336485,13.257454663515091,105.95238095238095
ELAB,3,33.33333333333333,-9986.761718988419,13.238281011581421,186.66666666666666
SPRC,9,22.22222222222222,-9987.308411240578,12.691588759422302,115.33333333333333
KTOS,70,41.42857142857143,-9987.359450817108,12.640549182891846,63.2
FAMI,19,47.368421052631575,-9987.439999222755,12.560000777244568,106.0
TSEM,73,42.465753424657535,-9987.590805530548,12.409194469451904,67.73972602739725
SWVL,9,33.33333333333333,-9988.163996219635,11.83600378036499,136.55555555555554
GAME,19,36.84210526315789,-9988.265113651752,11.734886348247528,115.78947368421052
ONCO,8,25.0,-9989.02994966507,10.97005033493042,137.0
